"keyWord","keyLexeme","strWord","strVocalised","keySeyame","keyListingType","keyEnclitic","keyIsLexeme","keySuffixGender","keySuffixPerson","keySuffixNumber","keySuffixContraction","keyPrefix","keyGender","keyPerson","keyNumber","keyState","keyTense","keyForm"
23227,33,"OBADNA","OB,eAD,NeA",1,0,0,0,0,0,0,0,9,3,0,2,3,0,0
23228,33,"OLADNA","OLeAD,NeA",1,0,0,0,0,0,0,0,11,3,0,2,3,0,0
23229,65,"AZL","AoZeL",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23230,65,"AZL","AoZeL",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23231,65,"DAZL","D'oAZeL",0,0,0,0,0,0,0,0,2,2,3,1,0,5,1
23232,65,"DAZL","D'oAZeL",0,0,0,0,0,0,0,0,2,2,2,1,0,5,1
23233,65,"OAZL","OoAZeL",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23234,65,"AZL;N","AoZiL_;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23235,66,"DAKA","D'aAKoA",0,0,0,1,0,0,0,0,2,2,0,1,3,0,0
23236,66,"OAKA","OaAKoA",0,0,0,1,0,0,0,0,3,2,0,1,3,0,0
23237,66,"LAKA","LaAKoA",0,0,0,1,0,0,0,0,4,2,0,1,3,0,0
23238,66,"ODAKA","OD,aAKoA",0,0,0,1,0,0,0,0,10,2,0,1,3,0,0
23239,66,"OLAKA","OLaAKoA",0,0,0,1,0,0,0,0,11,2,0,1,3,0,0
23240,66,"DLAKA","D'LaAKeA",1,0,0,0,0,0,0,0,8,2,0,2,3,0,0
23241,69,"DKTA","D'KoT,oA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23242,69,"OKTA","OKoT,oA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23243,69,"ODKTA","OD,KoT,oA",0,0,0,1,0,0,0,0,10,3,0,1,3,0,0
23244,69,"DLAKOTA","D'LaAKOoT,oA",1,0,0,0,0,0,0,0,8,3,0,2,3,0,0
23245,69,"OLAKOTA","OLaAKOoT,oA",1,0,0,0,0,0,0,0,11,3,0,2,3,0,0
23246,71,"DTAKDON","D'T,eAKD'uON",0,0,0,0,0,0,0,0,2,2,2,2,0,2,1
23247,71,"OAKD","OoAKeD,",0,0,0,0,0,0,0,0,3,2,2,1,0,5,1
23248,3021,"AK;DA","AaKi;D,oA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
23249,70,"DAOKDNA","D'uAOKD,oNoA",0,0,0,1,0,0,0,0,2,2,0,1,3,0,0
23250,1160,"MWTOKR","MeWT'aOKaR",0,0,0,0,0,0,0,0,0,2,2,1,0,7,8
23251,1161,"BAKR;TA","B'aA_KRo;T'oA",0,0,0,0,0,0,0,0,1,3,0,1,3,0,0
23252,1164,"DKRTA","D'KaRT,oA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23253,112,"OACLT","OeAC,LeT,",0,0,0,0,0,0,0,0,3,1,3,1,0,1,1
23254,112,"ACL","AoC,eL",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23255,112,"ACL;N","AoC,Li;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23256,112,"ACL;N","AoC,Li;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23257,112,"DACL;N","D'oAC,Li;N",0,0,0,0,0,0,0,0,2,2,2,2,0,5,1
23258,112,"OACL;N","OoAC,Li;N",0,0,0,0,0,0,0,0,3,2,2,2,0,5,1
23259,116,"BMACOLTA","B'MeAC,uOLT'oA",0,0,0,1,0,0,0,0,1,3,0,1,3,0,0
23260,116,"OMACOLTA","OMeAC,uOLT'oA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23261,133,"LALHTA","LaALoHT'oA",0,0,0,1,0,0,0,0,4,3,0,1,3,0,0
23262,131,"OALHOTA","OaALoHuOT,oA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23263,157,"AL/","AoLe/",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23264,157,"AL/","AoLe/",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23265,157,"MTAL/;N","MeT,aAL/i;N",0,0,0,0,0,0,0,0,0,2,3,2,0,7,2
23266,154,"DAOL/NA","D'uAOL/oNeA",1,0,0,0,0,0,0,0,2,2,0,2,3,0,0
23267,155,"LALO/A","LoALuO/eA",1,0,0,0,0,0,0,0,4,2,0,2,3,0,0
23268,159,"DAMA","D'eAMoA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23269,159,"OAMA","OeAMoA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23270,159,"OBAMA","OB,eAMoA",0,0,0,1,0,0,0,0,9,3,0,1,3,0,0
23271,159,"ODAMA","OD,eAMoA",0,0,0,1,0,0,0,0,10,3,0,1,3,0,0
23272,159,"LAMHTA","LeAMHoT,oA",1,0,0,0,0,0,0,0,4,3,0,2,3,0,0
23273,165,"MH;MN","MHa;MeN",0,0,0,0,0,0,0,0,0,2,3,1,0,5,13
23274,165,"MH;MN","MHa;MeN",0,0,0,0,0,0,0,0,0,2,2,1,0,5,13
23275,165,"DMH;MN","D'aMHa;MeN",0,0,0,0,0,0,0,0,2,2,2,1,0,5,13
23276,165,"MH;MN;N","MHa;MNi;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,13
23277,165,"MH;MN;N","MHa;MNi;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,13
23278,165,"DMH;MN;N","D'aMHa;MNi;N",0,0,0,0,0,0,0,0,2,2,3,2,0,5,13
23279,165,"MH;MNA","MHa;MNoA",0,0,0,0,0,0,0,0,0,3,3,1,0,5,13
23280,165,"MH;MNA","MHa;MNoA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,13
23281,47,"DAOMNA","D'uAOMoNoA",0,0,0,1,0,0,0,0,2,2,0,1,3,0,0
23282,3465,"AS;NA","AaSi;NoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
23283,235,"DASRON","D'NeASRuON",0,0,0,0,0,0,0,0,2,2,1,2,0,2,1
23284,235,"OASRON","ONeASRuON",0,0,0,0,0,0,0,0,3,2,1,2,0,2,1
23285,235,"ASR","AoSaR",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23286,234,"BAS;RA","B'aASi;RoA",0,0,0,1,0,0,0,0,1,2,0,1,3,0,0
23287,345,"LWOBHRA","LWuOB,HoRoA",0,0,0,1,0,0,0,0,4,2,0,1,3,0,0
23288,232,"OASORA","OaASuOReA",1,0,0,0,0,0,0,0,3,2,0,2,3,0,0
23289,232,"OBASORA","OB,aASuOReA",1,0,0,0,0,0,0,0,9,2,0,2,3,0,0
23290,245,"DAIA","D'aAI'eA",1,0,0,1,0,0,0,0,2,3,0,2,3,0,0
23291,245,"OAIA","OaAI'eA",1,0,0,1,0,0,0,0,3,3,0,2,3,0,0
23292,52,"LAORA","LaAO/ReA",1,0,0,0,0,0,0,0,4,2,0,2,3,0,0
23293,58,"DBAORKA","D'B,uAORKoA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23294,58,"OAORKTA","OuAORKoT,oA",1,0,0,0,0,0,0,0,3,3,0,2,3,0,0
23295,301,"ARET","AeREaT,",0,0,0,0,0,0,0,0,0,3,1,1,0,1,1
23296,300,"LAOREA","LuAOREoA",0,0,0,1,0,0,0,0,4,2,0,1,3,0,0
23297,318,"DMAT;TA","D'MeAT,i;T,oA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23298,318,"OMAT;TA","OMeAT,i;T,oA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23299,171,"AMR","AoMaR",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23300,171,"AMR","AoMaR",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23301,171,"DAMR","D'oAMaR",0,0,0,0,0,0,0,0,2,2,3,1,0,5,1
23302,171,"DAMR","D'oAMaR",0,0,0,0,0,0,0,0,2,2,2,1,0,5,1
23303,171,"OAMR","OoAMaR",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23304,171,"OAMR","OoAMaR",0,0,0,0,0,0,0,0,3,2,2,1,0,5,1
23305,171,"AMR;N","AoMRi;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23306,171,"AMR;N","AoMRi;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23307,171,"DAMR;N","D'oAMRi;N",0,0,0,0,0,0,0,0,2,2,3,2,0,5,1
23308,171,"DAMR;N","D'oAMRi;N",0,0,0,0,0,0,0,0,2,2,2,2,0,5,1
23309,171,"OAMR;N","OoAMRi;N",0,0,0,0,0,0,0,0,3,2,3,2,0,5,1
23310,171,"OAMR;N","OoAMRi;N",0,0,0,0,0,0,0,0,3,2,2,2,0,5,1
23311,171,"AMRA","AoMRoA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23312,316,"ATA","AoT,eA",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23313,316,"ATA","AoT,eA",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23314,316,"DATA","D'oAT,eA",0,0,0,0,0,0,0,0,2,2,3,1,0,5,1
23315,316,"DATA","D'oAT,eA",0,0,0,0,0,0,0,0,2,2,2,1,0,5,1
23316,316,"OATA","OoAT,eA",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23317,316,"AT;N","AoT,e;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23318,3470,"ASYD;A","AeSYD,oA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
23319,178,"KNN","K_NaN",0,0,1,0,0,0,0,0,0,1,3,2,0,0,0
23320,197,"ANTON","AN_T'uON",0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
23321,197,"ANT;N","AN_T'e;N",0,0,1,0,0,0,0,0,0,3,2,2,0,0,0
23322,197,"ANT;N","AN_T'e;N",1,0,1,0,0,0,0,0,0,3,2,2,0,0,0
23323,178,"ANKNN","AeNaKNaN",0,0,1,0,0,0,0,0,0,1,3,2,0,0,0
23324,197,"ANT","AaN_T'",0,0,1,1,0,0,0,0,0,2,2,1,0,0,0
23325,197,"ANT;","AaN_T';",0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
23326,65,"AZL;N","AoZiL_;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23327,68,"OAK;NA","OaA_K;oNeA",1,0,0,0,0,0,0,0,3,2,0,2,3,0,0
23328,71,"AKD","AoKeD,",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23329,1160,"MOKR","MaOKaR",0,0,0,0,0,0,0,0,0,2,3,1,0,5,5
23330,157,"MTAL/;N","MeT,aAL/i;N",0,0,0,0,0,0,0,0,0,2,2,2,0,7,2
23331,165,"MH;MN","MHa;MaN",0,0,0,0,0,0,0,0,0,2,2,1,0,6,13
23332,412,"BS;N","B'oSe;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23333,417,"DBS;MOTA","D'B,aSi;MuOT,oA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23334,422,"DBBSRA","D'aB,B,eSRoA",0,0,0,1,0,0,0,0,6,2,0,1,3,0,0
23335,423,"LBSTR","LB,eST'aR",0,0,0,1,0,0,0,0,4,0,0,0,1,0,0
23336,423,"DDBSTR","D'aD,B,eST'aR",0,0,0,1,0,0,0,0,7,0,0,0,1,0,0
23337,423,"LBSTRA","LB,eST'RoA",0,0,0,0,0,0,0,0,4,0,0,0,3,0,0
23338,425,"DTBEON","D'T,eB,EuON",0,0,0,0,0,0,0,0,2,2,2,2,0,2,1
23339,425,"OTBEON","OT,eB,EuON",0,0,0,0,0,0,0,0,3,2,2,2,0,2,1
23340,425,"BEA","B'oEeA",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23341,425,"BEA","B'oEeA",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23342,425,"OBEA","OB,oEeA",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23343,425,"BE;N","B'oEe;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23344,425,"BE;N","B'oEe;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23345,425,"DBE;N","D'B,oEe;N",0,0,0,0,0,0,0,0,2,2,2,2,0,5,1
23346,425,"OBE;N","OB,oEe;N",0,0,0,0,0,0,0,0,3,2,3,2,0,5,1
23347,425,"BE;A","B'oE;oA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23348,425,"BE;N","B'oE;oN",1,0,0,0,0,0,0,0,0,3,1,2,0,5,1
23349,425,"MTBE;A","MeT,B'aE;oA",0,0,0,0,0,0,0,0,0,3,2,1,0,7,2
23350,425,"MTBE;N","MeT,B'aE;oN",1,0,0,0,0,0,0,0,0,3,2,2,0,7,2
23351,426,"DBEOTA","D'B,oEuOT,oA",0,0,0,1,0,0,0,0,2,3,0,1,3,0,0
23352,426,"OBEOTA","OB,oEuOT,oA",0,0,0,1,0,0,0,0,3,3,0,1,3,0,0
23353,5,"ABD","AoB,eD,",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23354,5,"ABDA","AoB,D'oA",0,0,0,0,0,0,0,0,0,3,3,1,0,5,1
23355,5,"ABDA","AoB,D'oA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23356,5,"ABD;N","AoB,D'i;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23357,5,"ABD;NN","AoB,D'i;NaN",0,0,0,0,0,3,1,2,0,2,2,2,0,5,1
23358,5,"ABD;NN","AoB,D'i;NaN",0,0,0,0,0,3,1,2,0,2,1,2,0,5,1
23359,5,"ABDN","AoB,D'oN",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23360,5,"ABDN","AoB,D'oN",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23361,5,"DABDA","D'oAB,D'oA",0,0,0,0,0,0,0,0,2,3,3,1,0,5,1
23362,5,"DABDA","D'oAB,D'oA",0,0,0,0,0,0,0,0,2,3,2,1,0,5,1
23363,5,"DABD;N","D'oAB,D'i;N",0,0,0,0,0,0,0,0,2,2,2,2,0,5,1
23364,5,"OABD","OoAB,eD,",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23365,5,"OABD","OoAB,eD,",0,0,0,0,0,0,0,0,3,2,2,1,0,5,1
23366,5,"MOBD","MaOB'eD,",0,0,0,0,0,0,0,0,0,2,3,1,0,5,5
23367,5,"MOBD","MaOB'eD,",0,0,0,0,0,0,0,0,0,2,2,1,0,5,5
23368,3113,"WBT","WBT",0,0,0,1,0,0,0,0,0,2,1,1,0,1,1
23369,3097,"OWBO","OWaB,O",0,0,0,1,0,0,0,0,3,2,1,2,0,1,1
23370,3097,"WBO","WaB,O",0,0,0,1,0,0,0,0,0,2,1,2,0,1,1
23371,3101,"OLWBBTA","OLaWB,oB,oT,oA",1,0,0,0,0,0,0,0,11,3,0,2,3,0,0
23372,3101,"OLWBBA","OLaWB,oB,eA",1,0,0,0,0,0,0,0,11,2,0,2,3,0,0
23373,3094,"DNWALON","D'aNWaALuON",0,0,0,0,0,0,0,0,2,2,1,2,0,2,3
23374,3094,"DNWAL","D'aNWaAeL",0,0,0,0,0,0,0,0,2,2,1,1,0,2,3
23375,3094,"DNWAL","D'NeWaAL",0,0,0,0,0,0,0,0,2,2,1,1,0,2,1
23376,3386,"LTKT;TA","LT,aKT'o;oT,oA",1,0,0,0,0,0,0,0,4,3,0,2,3,0,0
23377,3346,"DBTARTA","D'aB,T,iART'oA",0,0,0,1,0,0,0,0,6,3,0,1,3,0,0
23378,3446,"OTRS;N","OT,aRSi;N",0,0,0,0,0,0,0,0,3,1,3,2,0,1,17
23379,3392,"DTC;L","D'aT,C,i;L",0,0,0,0,0,0,0,0,2,2,1,1,0,6,1
23380,40,"MTAOA","MeT,aAOeA",0,0,0,0,0,0,0,0,0,2,3,1,0,7,4
23381,2643,"OITORA","OI,oT,uOReA",1,0,0,0,0,0,0,0,3,2,0,2,3,0,0
23382,40,"MTAOA","MeT,aAOeA",0,0,0,0,0,0,0,0,0,2,2,1,0,7,4
23383,65,"AZLA","AoZoL_A",0,0,0,0,0,0,0,0,0,3,3,1,0,5,1
23384,65,"AZLA","AoZoL_A",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23385,65,"AZL;","AoZaL_;",1,0,0,0,0,0,0,0,0,2,3,2,2,5,1
23386,65,"AZL;","AoZaL_;",1,0,0,0,0,0,0,0,0,2,2,2,2,5,1
23387,65,"AZL;NN","AoZiL_;NaN",0,0,0,0,0,3,1,2,0,2,2,2,0,5,1
23388,65,"AZL;NN","AoZiL_;NaN",0,0,0,0,0,3,1,2,0,2,1,2,0,5,1
23389,65,"DAZLA","D'oAZoL_A",0,0,0,0,0,0,0,0,2,3,3,1,0,5,1
23390,65,"DAZLA","D'oAZoL_A",0,0,0,0,0,0,0,0,2,3,2,1,0,5,1
23391,65,"DAZL;N","D'oAZiL_;N",0,0,0,0,0,0,0,0,2,2,3,2,0,5,1
23392,65,"DAZL;N","D'oAZiL_;N",0,0,0,0,0,0,0,0,2,2,2,2,0,5,1
23393,65,"DAZLN","D'oAZoL_N",1,0,0,0,0,0,0,0,2,3,3,2,0,5,1
23394,65,"DAZLN","D'oAZoL_N",1,0,0,0,0,0,0,0,2,3,2,2,0,5,1
23395,65,"OAZL","OoAZeL",0,0,0,0,0,0,0,0,3,2,2,1,0,5,1
23396,65,"OAZL;N","OoAZiL_;N",0,0,0,0,0,0,0,0,3,2,3,2,0,5,1
23397,65,"OAZL;N","OoAZiL_;N",0,0,0,0,0,0,0,0,3,2,2,2,0,5,1
23398,65,"ODAZL","OD,oAZeL",0,0,0,0,0,0,0,0,10,2,2,1,0,5,1
23399,65,"ODAZL","OD,oAZeL",0,0,0,0,0,0,0,0,10,2,1,1,0,5,1
23400,65,"OAZLA","OoAZoL_A",0,0,0,0,0,0,0,0,3,3,3,1,0,5,1
23401,65,"OAZLA","OoAZoL_A",0,0,0,0,0,0,0,0,3,3,2,1,0,5,1
23402,65,"AZLN","AoZoL_N",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23403,65,"AZLN","AoZoL_N",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23404,71,"AKD","AoKeD,",0,0,0,0,0,0,0,0,0,2,3,1,0,5,1
23405,71,"DAKD","D'oAKeD,",0,0,0,0,0,0,0,0,2,2,3,1,0,5,1
23406,71,"DAKD","D'oAKeD,",0,0,0,0,0,0,0,0,2,2,2,1,0,5,1
23407,71,"DAKDN","D'oAKD'oN",1,0,0,0,0,0,0,0,2,3,3,2,0,5,1
23408,71,"DAKDN","D'oAKD'oN",1,0,0,0,0,0,0,0,2,3,2,2,0,5,1
23409,71,"OAKD","OoAKeD,",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23410,71,"OAKD;N","OoAKD'i;N",0,0,0,0,0,0,0,0,3,2,3,2,0,5,1
23411,71,"OAKD;N","OoAKD'i;N",0,0,0,0,0,0,0,0,3,2,2,2,0,5,1
23412,71,"AKDN","AoKD'oN",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23413,71,"AKDN","AoKD'oN",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23414,71,"AKD;N","AoKD'i;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23415,71,"AKD;N","AoKD'i;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23416,112,"ACL","AoC,eL",0,0,0,0,0,0,0,0,0,2,2,1,0,5,1
23417,2627,"IW;YA","I'Wi;YoA",0,0,0,0,0,0,0,0,0,3,0,1,1,0,0
23418,2612,"OIRXT","OI,aRXeT,",0,0,0,0,0,0,0,0,3,1,3,1,0,1,3
23419,2612,"LMIRX","LMeI,RaX",0,0,0,0,0,0,0,0,4,0,0,0,0,4,1
23420,112,"ACL;NN","AoC,Li;NaN",0,0,0,0,0,3,1,2,0,2,2,2,0,5,1
23421,112,"ACL;NN","AoC,Li;NaN",0,0,0,0,0,3,1,2,0,2,1,2,0,5,1
23422,112,"ACLN","AoC,LoN",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23423,112,"ACLN","AoC,LoN",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23424,2584,"IRKA","I'oRKoA",0,0,0,0,0,0,0,0,0,3,1,1,0,5,1
23425,2560,"OAI/A","OeAI'a/eA",0,0,0,0,0,0,0,0,3,1,3,1,0,2,3
23426,2532,"OILY","OI,aLeY",0,0,0,0,0,0,0,0,3,2,1,1,0,1,3
23427,2506,"ATYI;S","AeT'YI'i;S",0,0,0,0,0,0,0,0,0,3,1,2,0,1,6
23428,2506,"OMIS;N","OaMI'oSi;N",0,0,0,0,0,0,0,0,3,2,3,2,0,6,5
23429,3516,"MIYMA","MI,aYMoA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
23430,112,"DACL","D'oAC,eL",0,0,0,0,0,0,0,0,2,2,3,1,0,5,1
23431,112,"DACL","D'oAC,eL",0,0,0,0,0,0,0,0,2,2,2,1,0,5,1
23432,112,"DACL;N","D'oAC,Li;N",0,0,0,0,0,0,0,0,2,2,3,2,0,5,1
23433,3545,"I/TA","Ie/T,oA",0,0,0,1,0,0,0,0,0,3,0,1,3,0,0
23434,2876,"OXRBT","OXaRB,eT,",0,0,0,0,0,0,0,0,3,1,3,1,0,1,3
23435,2859,"OMTXIK;N","OMeT,XaI'Ki;N",0,0,0,0,0,0,0,0,3,2,3,2,0,7,4
23436,112,"OACL","OoAC,eL",0,0,0,0,0,0,0,0,3,2,3,1,0,5,1
23437,112,"OACL","OoAC,eL",0,0,0,0,0,0,0,0,3,2,2,1,0,5,1
23438,112,"OACLA","OoAC,LoA",0,0,0,0,0,0,0,0,3,3,3,1,0,5,1
23439,112,"OACLA","OoAC,LoA",0,0,0,0,0,0,0,0,3,3,2,1,0,5,1
23440,112,"OACL;N","OoAC,Li;N",0,0,0,0,0,0,0,0,3,2,3,2,0,5,1
23441,112,"OACL;TON","OoAC,Li;T'uON",0,0,0,0,1,2,1,2,3,2,3,2,0,5,1
23442,112,"OACL;TON","OoAC,Li;T'uON",0,0,0,0,1,2,1,2,3,2,1,2,0,5,1
23443,3526,"XIODX;A","XaI'uOD,Xo;oA",0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
23444,2695,"/LOB","/LuOB,",0,0,0,0,0,0,0,0,0,2,2,1,0,3,1
23445,2733,"DXBORA","D'aXB,uORoA",0,0,0,1,0,0,0,0,2,2,0,1,3,0,0
23446,112,"ODACL","OD,oAC,eL",0,0,0,0,0,0,0,0,10,2,3,1,0,5,1
23447,112,"ODACL","OD,oAC,eL",0,0,0,0,0,0,0,0,10,2,2,1,0,5,1
23448,2432,"ODET;D","OD,aET,i;D,",0,0,0,0,0,0,0,0,10,2,2,1,0,6,1
23449,2432,"DET;D","D'aET,i;D,",0,0,0,0,0,0,0,0,2,2,2,1,0,6,1
23450,2432,"DET;D","D'aET,i;D,",0,0,0,0,0,0,0,0,2,2,3,1,0,6,1
23451,112,"ACLA","AoC,LoA",0,0,0,0,0,0,0,0,0,3,3,1,0,5,1
23452,112,"ACLA","AoC,LoA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23453,341,"MWTBHR","MeWT'aB,HaR",0,0,0,0,0,0,0,0,0,2,3,1,0,7,8
23454,128,"OAL;N","OoAL;oN",1,0,0,0,0,0,0,0,3,3,3,2,0,5,1
23455,128,"OAL;N","OoAL;oN",1,0,0,0,0,0,0,0,3,3,2,2,0,5,1
23456,128,"OAL;N","OoAL;oN",1,0,0,0,0,0,0,0,3,3,1,2,0,5,1
23457,128,"AL;N","AoL;oN",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23458,128,"AL;N","AoL;oN",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23459,157,"AL;/","AaLi;/",0,0,0,0,0,0,0,0,0,2,3,1,0,6,1
23460,157,"AL;/","AaLi;/",0,0,0,0,0,0,0,0,0,2,2,1,0,6,1
23461,157,"AL;/","AaLi;/",0,0,0,0,0,0,0,0,0,2,1,1,0,6,1
23462,157,"AL;/A","AaLi;/oA",0,0,0,1,0,0,0,0,0,3,3,1,0,6,1
23463,157,"AL;/A","AaLi;/oA",0,0,0,1,0,0,0,0,0,3,2,1,0,6,1
23464,157,"AL;/A","AaLi;/oA",0,0,0,1,0,0,0,0,0,3,1,1,0,6,1
23465,157,"AL;/;TON","AaLi;/i;T'uON",0,0,0,0,1,2,1,2,0,2,3,2,0,6,1
23466,157,"AL;/;TON","AaLi;/i;T'uON",0,0,0,0,1,2,1,2,0,2,1,2,0,6,1
23467,157,"DAL;/;N","D'aALi;/i;N",0,0,0,0,0,0,0,0,2,2,3,2,0,6,1
23468,157,"DAL;/;N","D'aALi;/i;N",0,0,0,0,0,0,0,0,2,2,2,2,0,6,1
23469,157,"DAL;/;N","D'aALi;/i;N",0,0,0,0,0,0,0,0,2,2,1,2,0,6,1
23470,157,"OAL;/","OaALi;/",0,0,0,0,0,0,0,0,3,2,3,1,0,6,1
23471,157,"OAL;/","OaALi;/",0,0,0,0,0,0,0,0,3,2,2,1,0,6,1
23472,157,"OAL;/","OaALi;/",0,0,0,0,0,0,0,0,3,2,1,1,0,6,1
23473,157,"OAL;/A","OaALi;/oA",0,0,0,0,0,0,0,0,3,3,3,1,0,6,1
23474,157,"OAL;/A","OaALi;/oA",0,0,0,0,0,0,0,0,3,3,2,1,0,6,1
23475,157,"OAL;/A","OaALi;/oA",0,0,0,0,0,0,0,0,3,3,1,1,0,6,1
23476,157,"OAL;/;N","OaALi;/i;N",0,0,0,0,0,0,0,0,3,2,3,2,0,6,1
23477,157,"OAL;/;N","OaALi;/i;N",0,0,0,0,0,0,0,0,3,2,2,2,0,6,1
23478,157,"OAL;/;N","OaALi;/i;N",0,0,0,0,0,0,0,0,3,2,1,2,0,6,1
23479,157,"OAL;/;N","AaLi;/i;N",0,0,0,0,0,0,0,0,0,2,3,2,0,6,1
23480,157,"OAL;/;N","AaLi;/i;N",0,0,0,0,0,0,0,0,0,2,2,2,0,6,1
23481,157,"OAL;/;N","AaLi;/i;N",0,0,0,0,0,0,0,0,0,2,1,2,0,6,1
23482,157,"AL;/;N","AaLi;/i;N",1,0,0,0,0,0,0,0,0,2,3,2,0,6,1
23483,157,"AL;/;N","AaLi;/i;N",1,0,0,0,0,0,0,0,0,2,2,2,0,6,1
23484,157,"AL;/;N","AaLi;/i;N",1,0,0,0,0,0,0,0,0,2,1,2,0,6,1
23485,157,"AL/A","AoL/oA",0,0,0,0,0,0,0,0,0,3,3,1,0,5,1
23486,157,"AL/A","AoL/oA",0,0,0,0,0,0,0,0,0,3,2,1,0,5,1
23487,157,"AL/;N","AoL/i;N",0,0,0,0,0,0,0,0,0,2,3,2,0,5,1
23488,157,"AL/;N","AoL/i;N",0,0,0,0,0,0,0,0,0,2,2,2,0,5,1
23489,157,"AL/N","AoL/oN",1,0,0,0,0,0,0,0,0,3,3,2,0,5,1
23490,157,"AL/N","AoL/oN",1,0,0,0,0,0,0,0,0,3,2,2,0,5,1
23491,157,"DAL/N","D'oAL/oN",1,0,0,0,0,0,0,0,2,3,3,2,0,5,1
23492,157,"DAL/N","D'oAL/oN",1,0,0,0,0,0,0,0,2,3,2,2,0,5,1
23493,157,"DMTAL/;N","D'MeT,aAL/i;N",0,0,0,0,0,0,0,0,2,2,3,2,0,7,2
23494,157,"DMTAL/;N","D'MeT,aAL/i;N",0,0,0,0,0,0,0,0,2,2,2,2,0,7,2
23495,157,"DMTAL/;TON","D'MeT,aAL/i;T'uON",0,0,0,0,1,2,1,2,2,2,3,2,0,7,2
